%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1747640604643920657,170,1747640604621214447,,2,1,35.886985778808594,128.61114501953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640604889371217,171,1747640604867214447,,2,1,35.886985778808594,128.61114501953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640605145201411,172,1747640605121214447,,2,1,35.886985778808594,128.61114501953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640605401489080,173,1747640605377214447,,2,1,35.886985778808594,128.61114501953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640605648076627,174,1747640605623214447,,2,1,35.886985778808594,128.6111297607422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640605894284402,175,1747640605877827888,,2,1,35.886985778808594,128.6111297607422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640606150521087,176,1747640606132827888,,2,1,35.886985778808594,128.6111297607422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640606395437780,177,1747640606377827888,,2,1,35.886985778808594,128.6111297607422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640607154357850,178,1747640607133827888,,2,1,35.886985778808594,128.61111450195312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640607400277029,179,1747640607377827888,,2,1,35.886985778808594,128.61111450195312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640607646291136,180,1747640607623827888,,2,1,35.886985778808594,128.61111450195312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640607891386212,181,1747640607867827888,,2,1,35.886985778808594,128.61111450195312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640608398109568,182,1747640608382589813,,2,1,35.886985778808594,128.61111450195312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640608413825909,183,1747640608396589813,,2,1,35.886985778808594,128.61109924316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640608641398976,184,1747640608622589813,,2,1,35.886985778808594,128.61109924316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640608895761255,185,1747640608877589813,,2,1,35.886985778808594,128.61109924316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640609152112527,186,1747640609132589813,,2,1,35.886985778808594,128.61109924316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640609396738498,187,1747640609377589813,,2,1,35.886985778808594,128.61109924316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640609894594497,188,1747640609872589813,,2,1,35.886985778808594,128.611083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640610150651172,189,1747640610127589813,,2,1,35.886985778808594,128.611083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640610396401573,190,1747640610372589813,,2,1,35.886985778808594,128.611083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640610893060900,191,1747640610877339578,,2,1,35.886985778808594,128.611083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640611159123251,192,1747640611141339578,,2,1,35.886985778808594,128.61106872558594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640611403666075,193,1747640611386339578,,2,1,35.886985778808594,128.61106872558594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640611900446004,194,1747640611882339578,,2,1,35.886985778808594,128.61106872558594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640612156418638,195,1747640612137339578,,2,1,35.886985778808594,128.61106872558594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640612402344909,196,1747640612382339578,,2,1,35.886985778808594,128.61106872558594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640612658352304,197,1747640612637339578,,2,1,35.886985778808594,128.61106872558594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640613406977160,198,1747640613390857673,,1,1,35.886985778808594,128.61105346679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640613662391454,199,1747640613645857673,,1,1,35.886985778808594,128.61105346679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640613908818926,200,1747640613890857673,,1,1,35.88698196411133,128.6110382080078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640614154667170,201,1747640614135857673,,1,1,35.8869743347168,128.6110382080078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640614409329086,202,1747640614390857673,,1,1,35.8869743347168,128.6110382080078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640615156970650,203,1747640615135857673,,1,1,35.88697052001953,128.61102294921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640615663930970,204,1747640615640857673,,1,1,35.88697052001953,128.6110076904297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640615910983106,205,1747640615894028154,,1,1,35.88697052001953,128.6110076904297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640616406242878,206,1747640616389028154,,1,1,35.88697052001953,128.6110076904297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640616662826170,207,1747640616644028154,,1,1,35.88697052001953,128.6110076904297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640617158130011,208,1747640617139028154,,1,1,35.88697052001953,128.61099243164062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640617405494274,209,1747640617384028154,,1,1,35.88697052001953,128.61099243164062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640617659794615,210,1747640617639028154,,1,1,35.88697052001953,128.61099243164062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640617905726762,211,1747640617884028154,,1,1,35.88697052001953,128.61099243164062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640618181697040,212,1747640618159028154,,1,1,35.886966705322266,128.61099243164062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640618406056161,213,1747640618390332408,,0,1,35.886966705322266,128.61099243164062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640618653109003,214,1747640618635332408,,0,1,35.886966705322266,128.61097717285156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640618909247949,215,1747640618890332408,,0,1,35.886966705322266,128.61097717285156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640619184182131,216,1747640619165332408,,-1,1,35.886959075927734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640619417920815,217,1747640619397332408,,1,1,35.88695526123047,128.61097717285156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640619664194309,218,1747640619643332408,,1,1,35.88694763183594,128.6109619140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640619909603066,219,1747640619888332408,,1,1,35.8869514465332,128.6109619140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640620165286704,220,1747640620142332408,,1,1,35.88695526123047,128.6109619140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640620419761212,221,1747640620398332408,,1,1,35.88695526123047,128.6109619140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640620656367579,222,1747640620633332408,,1,1,35.88695526123047,128.6109619140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640620912752649,223,1747640620897414146,,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640621407355889,224,1747640621390414146,,1,1,35.88695526123047,128.61094665527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640621664121735,225,1747640621646414146,,1,1,35.88695526123047,128.61094665527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640621910362573,226,1747640621891414146,,1,1,35.88695526123047,128.61094665527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640622426459773,227,1747640622406414146,,0,1,35.8869514465332,128.6109161376953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640622672706238,228,1747640622652414146,,0,1,35.8869514465332,128.6109161376953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640622908990453,229,1747640622887414146,,0,1,35.8869514465332,128.6109161376953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640623163897414,230,1747640623142414146,,1,1,35.8869514465332,128.6109161376953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640623422088166,231,1747640623404352531,,1,1,35.8869514465332,128.6109161376953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640623656936069,232,1747640623640352531,,1,1,35.8869514465332,128.6109161376953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640623913525540,233,1747640623895352531,,1,1,35.8869514465332,128.6109161376953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640624168472678,234,1747640624150352531,,1,1,35.8869514465332,128.6109161376953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640624674928007,235,1747640624655352531,,1,1,35.886962890625,128.6109161376953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640625170741956,236,1747640625150352531,,1,1,35.88697052001953,128.6109161376953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640625417468896,237,1747640625395352531,,1,1,35.88697052001953,128.6109161376953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640626174880559,238,1747640626158512521,,1,1,35.88697052001953,128.61090087890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640626672771869,239,1747640626653512521,,1,1,35.88697052001953,128.61090087890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640626926414977,240,1747640626908512521,,1,1,35.88697052001953,128.61090087890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640627182762886,241,1747640627163512521,,1,1,35.8869743347168,128.61090087890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640627429036284,242,1747640627407512521,,1,1,35.8869743347168,128.61090087890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640627925812816,243,1747640627903512521,,1,1,35.8869743347168,128.6108856201172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640628673836575,244,1747640628656153598,,1,1,35.88697814941406,128.6108856201172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640628929272377,245,1747640628910153598,,1,1,35.88697814941406,128.6108856201172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640629183805781,246,1747640629166153598,,1,1,35.88697814941406,128.6108856201172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640629430143222,247,1747640629411153598,,1,1,35.88697814941406,128.61087036132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640629675875657,248,1747640629656153598,,1,1,35.88697814941406,128.61087036132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640629931840087,249,1747640629910153598,,1,1,35.88697814941406,128.61087036132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640630186953069,250,1747640630166153598,,-1,1,35.88697814941406,128.60000610351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640630421595359,251,1747640630400153598,,1,1,35.88697814941406,128.61087036132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640630677644376,252,1747640630655153598,,1,1,35.88697814941406,128.61085510253906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640630924946476,253,1747640630908595472,,1,1,35.88698196411133,128.61085510253906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640631179087784,254,1747640631163595472,,1,1,35.88698196411133,128.61085510253906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640631425181340,255,1747640631408595472,,0,1,35.88698196411133,128.61085510253906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640631921768939,256,1747640631903595472,,0,1,35.88698196411133,128.61085510253906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640632678446131,257,1747640632658595472,,1,1,35.88698196411133,128.61083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640632925391364,258,1747640632903595472,,1,1,35.88698196411133,128.61083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640633189176141,259,1747640633167595472,,1,1,35.88698196411133,128.61083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640633678034558,260,1747640633660793443,,1,1,35.88698196411133,128.61082458496094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640633932805128,261,1747640633915793443,,1,1,35.88698196411133,128.61082458496094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640634188091080,262,1747640634170793443,,1,1,35.88698196411133,128.61082458496094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640634433403129,263,1747640634414793443,,1,1,35.88698196411133,128.61082458496094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640634680137945,264,1747640634660793443,,1,1,35.88698196411133,128.61082458496094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640634924992317,265,1747640634905793443,,1,1,35.88698196411133,128.61080932617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640635181475118,266,1747640635160793443,,1,1,35.88698196411133,128.61080932617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640635435881821,267,1747640635414793443,,1,1,35.88698196411133,128.61080932617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640635682438190,268,1747640635660793443,,1,1,35.88698196411133,128.61080932617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640635928545841,269,1747640635913346181,,1,1,35.88697814941406,128.61080932617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640636194471571,270,1747640636178346181,,-1,1,35.88697814941406,128.6107940673828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640636438672126,271,1747640636422346181,,1,1,35.88697814941406,128.6107940673828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640636674324609,272,1747640636657346181,,1,1,35.88697814941406,128.6107940673828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640636930907550,273,1747640636912346181,,1,1,35.88697814941406,128.6107940673828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640637186341797,274,1747640637167346181,,1,1,35.88697814941406,128.6107940673828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640637431124998,275,1747640637411346181,,1,1,35.88697814941406,128.61077880859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640638178494120,276,1747640638157346181,,-1,1,79.96666717529297,35.88697814941406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640638191840020,277,1747640638171346181,,1,1,35.88697814941406,128.61077880859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640638679722950,278,1747640638663741470,,1,1,35.88697814941406,128.61077880859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640639186364333,279,1747640639168741470,,1,1,35.88697814941406,128.6107635498047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640639691976839,280,1747640639672741470,,1,1,35.88697814941406,128.6107635498047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640639937967851,281,1747640639918741470,,1,1,35.88698196411133,128.6107635498047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640640193274489,282,1747640640173741470,,1,1,35.886985778808594,128.6107635498047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640640439890781,283,1747640640418741470,,1,1,35.886985778808594,128.6107635498047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640640685015525,284,1747640640663741470,,1,1,35.886985778808594,128.6107635498047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640640931984579,285,1747640640915263286,,1,1,35.886985778808594,128.61074829101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640641186330232,286,1747640641170263286,,1,1,35.886985778808594,128.61074829101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640641441888138,287,1747640641425263286,,1,1,35.886985778808594,128.61074829101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640641688866493,288,1747640641670263286,,1,1,35.886985778808594,128.61074829101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640641934824833,289,1747640641916263286,,1,1,35.886985778808594,128.61074829101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640642190550927,290,1747640642171263286,,1,1,35.88698196411133,128.61073303222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640642456225561,291,1747640642436263286,,1,1,35.88698196411133,128.61073303222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640642691029110,292,1747640642671263286,,1,1,35.88698196411133,128.61073303222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640642937061140,293,1747640642916263286,,1,1,35.88698196411133,128.61073303222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640643193189735,294,1747640643170263286,,1,1,35.88698196411133,128.61073303222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640643438409652,295,1747640643423063150,,1,1,35.88698196411133,128.6107177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640643685329745,296,1747640643668063150,,1,1,35.88698196411133,128.6107177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640643930199495,297,1747640643913063150,,1,1,35.886985778808594,128.6107177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640644688001385,298,1747640644668063150,,1,1,35.88700485229492,128.6107177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640644942219991,299,1747640644923063150,,1,1,35.88700485229492,128.6107177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640645189410517,300,1747640645168063150,,1,1,35.887001037597656,128.61070251464844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640645434504446,301,1747640645413063150,,1,1,35.887001037597656,128.61070251464844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640645689691330,302,1747640645668063150,,1,1,35.887001037597656,128.61070251464844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640646437948595,303,1747640646420307975,,1,1,35.887001037597656,128.61070251464844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640646693193186,304,1747640646675307975,,1,1,35.887001037597656,128.61068725585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640646939815999,305,1747640646920307975,,0,1,35.887001037597656,128.61068725585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640647194114012,306,1747640647174307975,,1,1,35.887001037597656,128.61068725585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640647692136038,307,1747640647670307975,,1,1,35.887001037597656,128.61068725585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640647947010600,308,1747640647925307975,,1,1,35.887001037597656,128.61068725585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640648201869613,309,1747640648180307975,,1,1,35.887001037597656,128.6106719970703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640648446980546,310,1747640648432197671,,1,1,35.887001037597656,128.6106719970703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640648693512828,311,1747640648677197671,,1,1,35.887001037597656,128.6106719970703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640648940033141,312,1747640648922197671,,1,1,35.887001037597656,128.6106719970703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640649195365221,313,1747640649177197671,,1,1,35.887001037597656,128.6106719970703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640649441733855,314,1747640649422197671,,1,1,35.887001037597656,128.6106719970703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640649696109708,315,1747640649677197671,,1,1,35.887001037597656,128.61065673828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640650212794079,316,1747640650191197671,,-1,1,35.887001037597656,128.60000610351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640650455766093,317,1747640650434197671,,1,1,35.887001037597656,128.61065673828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640650691470766,318,1747640650670197671,,1,1,35.887001037597656,128.61065673828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640650938520200,319,1747640650916197671,,1,1,35.887001037597656,128.61065673828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640651194707119,320,1747640651177486625,,1,1,35.887001037597656,128.6106414794922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640651447134903,321,1747640651432486625,,1,1,35.887001037597656,128.6106414794922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640651945731931,322,1747640651927486625,,1,1,35.887001037597656,128.6106414794922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640652201678455,323,1747640652182486625,,1,1,35.887001037597656,128.6106414794922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640652447116848,324,1747640652427486625,,1,1,35.887001037597656,128.61062622070312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640652692156732,325,1747640652672486625,,1,1,35.887001037597656,128.61062622070312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640653439896627,326,1747640653418486625,,1,1,35.887001037597656,128.61062622070312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640653685790052,327,1747640653671773487,,1,1,35.887001037597656,128.61062622070312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640653941594896,328,1747640653926773487,,0,1,35.887001037597656,128.61061096191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640654197813173,329,1747640654181773487,,1,1,35.887001037597656,128.61061096191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640654451944576,330,1747640654436773487,,1,1,35.887001037597656,128.61061096191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640654689879009,331,1747640654671773487,,0,1,35.887001037597656,128.61061096191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640654945266381,332,1747640654926773487,,0,1,35.887001037597656,128.61061096191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640655200170688,333,1747640655181773487,,1,1,35.887001037597656,128.61061096191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640655454528535,334,1747640655435773487,,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640655690680408,335,1747640655671773487,,1,1,35.887001037597656,128.610595703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640656198704939,336,1747640656182565265,,1,1,35.887001037597656,128.610595703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640656453085738,337,1747640656436565265,,1,1,35.887001037597656,128.610595703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640656689336511,338,1747640656672565265,,0,1,35.887001037597656,128.610595703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640656945252865,339,1747640656926565265,,0,1,35.887001037597656,128.61058044433594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1747640657200038289,340,1747640657182565265,,1,1,35.887001037597656,128.61058044433594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
